transaction_id,customer_id,amount,transaction_type,bank,merchant_id,status,timestamp,is_delayed,emi_overdue,settlement_status
TXN0000246,CUST4228,4591.47,Merchant Payment,SBI,,Success,2023-01-11 05:00:00,0,0,Settled
TXN0000247,CUST7508,13420.2,Merchant Payment,ICICI,,Success,2023-01-11 06:00:00,0,0,Settled
TXN0000248,CUST3313,2612.43,EMI Debit,Axis,MER439,Success,2023-01-11 07:00:00,0,0,Pending
TXN0000249,CUST4289,1057.17,UPI Transfer,Kotak,MER539,Success,2023-01-11 08:00:00,0,0,Settled
TXN0000250,CUST7996,2982.26,Merchant Payment,ICICI,MER304,Success,2023-01-11 09:00:00,0,0,Settled
TXN0000251,CUST5844,4106.04,UPI Transfer,ICICI,MER377,Success,2023-01-11 10:00:00,0,0,Pending
TXN0000252,CUST3198,817.42,EMI Debit,SBI,,Success,2023-01-11 11:00:00,0,0,Settled
TXN0000253,CUST9877,4445.26,EMI Debit,Axis,MER840,Success,2023-01-11 12:00:00,1,0,Settled
TXN0000254,CUST5235,3098.75,Utility Bill,ICICI,MER809,Success,2023-01-11 13:00:00,0,0,Settled
TXN0000255,CUST9246,3316.78,Utility Bill,Axis,,Success,2023-01-11 14:00:00,0,0,Settled
TXN0000256,CUST4212,1278.43,EMI Debit,Kotak,,Success,2023-01-11 15:00:00,0,0,Settled
TXN0000257,CUST5169,590.57,Utility Bill,Axis,MER609,Success,2023-01-11 16:00:00,0,0,Settled
TXN0000258,CUST4206,3418.46,UPI Transfer,SBI,MER537,Success,2023-01-11 17:00:00,0,0,Settled
TXN0000259,CUST1641,3088.58,UPI Transfer,SBI,,Success,2023-01-11 18:00:00,0,0,Settled
TXN0000260,CUST5839,1443.78,Refund,ICICI,,Success,2023-01-11 19:00:00,0,0,Settled
TXN0000261,CUST7169,1227.89,Utility Bill,Axis,MER201,Success,2023-01-11 20:00:00,0,0,Settled
TXN0000262,CUST8655,1492.93,Merchant Payment,SBI,MER898,Success,2023-01-11 21:00:00,0,0,Settled
TXN0000263,CUST1061,2355.91,Merchant Payment,HDFC,MER486,Pending,2023-01-11 22:00:00,0,0,N/A
TXN0000264,CUST2223,12885.93,Utility Bill,SBI,,Failed,2023-01-11 23:00:00,0,0,N/A
TXN0000265,CUST1492,5047.28,UPI Transfer,Kotak,MER938,Success,2023-01-12 00:00:00,0,0,Settled
TXN0000266,CUST7822,6680.75,UPI Transfer,HDFC,MER940,Success,2023-01-12 01:00:00,0,0,Settled
TXN0000267,CUST7611,2465.79,Merchant Payment,Axis,MER247,Failed,2023-01-12 02:00:00,0,0,N/A
TXN0000268,CUST2139,2613.83,UPI Transfer,ICICI,MER983,Failed,2023-01-12 03:00:00,0,0,N/A
TXN0000269,CUST6490,799.97,Merchant Payment,HDFC,MER756,Failed,2023-01-12 04:00:00,0,1,N/A
TXN0000270,CUST7794,4468.48,Utility Bill,SBI,,Success,2023-01-12 05:00:00,0,0,Settled
TXN0000271,CUST2255,1916.12,UPI Transfer,ICICI,MER515,Success,2023-01-12 06:00:00,0,0,Settled
TXN0000272,CUST3495,4747.85,Refund,ICICI,MER723,Success,2023-01-12 07:00:00,0,0,Pending
TXN0000273,CUST4285,1841.12,Refund,ICICI,MER504,Success,2023-01-12 08:00:00,0,0,Settled
TXN0000274,CUST3255,402.04,Utility Bill,ICICI,,Success,2023-01-12 09:00:00,0,0,Settled
TXN0000275,CUST2125,665.05,Refund,Axis,,Pending,2023-01-12 10:00:00,0,0,N/A
TXN0000276,CUST4881,5841.6,Merchant Payment,Axis,,Success,2023-01-12 11:00:00,0,1,Settled
TXN0000277,CUST5105,1047.33,Merchant Payment,Axis,,Pending,2023-01-12 12:00:00,0,0,N/A
TXN0000278,CUST2146,1074.52,Utility Bill,SBI,MER643,Success,2023-01-12 13:00:00,0,0,Settled
TXN0000279,CUST1786,9275.96,Merchant Payment,Axis,,Success,2023-01-12 14:00:00,0,0,Disputed
TXN0000280,CUST1258,3751.58,Merchant Payment,ICICI,,Success,2023-01-12 15:00:00,0,0,Disputed
TXN0000281,CUST4849,424.85,Merchant Payment,HDFC,,Success,2023-01-12 16:00:00,0,0,Settled
TXN0000282,CUST7430,542.5,EMI Debit,HDFC,,Success,2023-01-12 17:00:00,0,0,Settled
TXN0000283,CUST7174,1112.86,EMI Debit,HDFC,,Success,2023-01-12 18:00:00,0,0,Settled
TXN0000284,CUST5616,3154.87,EMI Debit,HDFC,MER321,Pending,2023-01-12 19:00:00,0,0,N/A
TXN0000285,CUST9180,4891.81,EMI Debit,HDFC,,Success,2023-01-12 20:00:00,1,0,Settled
TXN0000286,CUST1715,1123.11,EMI Debit,Kotak,,Success,2023-01-12 21:00:00,0,0,Settled
TXN0000287,CUST2643,7158.1,Merchant Payment,HDFC,,Success,2023-01-12 22:00:00,0,0,Settled
TXN0000288,CUST1123,404.65,UPI Transfer,HDFC,MER462,Success,2023-01-12 23:00:00,0,0,Pending
TXN0000289,CUST2773,814.41,EMI Debit,HDFC,,Success,2023-01-13 00:00:00,0,0,Pending
TXN0000290,CUST3177,12327.62,UPI Transfer,SBI,MER525,Success,2023-01-13 01:00:00,0,0,Settled
TXN0000291,CUST7889,506.56,Refund,Kotak,MER794,Success,2023-01-13 02:00:00,0,0,Settled
TXN0000292,CUST2503,7665.88,Utility Bill,HDFC,MER862,Success,2023-01-13 03:00:00,0,0,Settled
TXN0000293,CUST6661,4260.12,EMI Debit,Axis,,Success,2023-01-13 04:00:00,0,0,Settled
TXN0000294,CUST8094,265.63,Refund,SBI,MER280,Success,2023-01-13 05:00:00,0,0,Settled
TXN0000295,CUST3124,2313.78,Merchant Payment,Kotak,MER483,Success,2023-01-13 06:00:00,0,0,Settled
TXN0000296,CUST4254,2561.46,UPI Transfer,Axis,,Success,2023-01-13 07:00:00,0,1,Settled
TXN0000297,CUST3413,9416.06,Merchant Payment,Axis,,Success,2023-01-13 08:00:00,0,0,Pending
TXN0000298,CUST5387,1913.22,UPI Transfer,SBI,MER799,Success,2023-01-13 09:00:00,0,0,Settled
TXN0000299,CUST7089,2071.89,Merchant Payment,Axis,,Success,2023-01-13 10:00:00,0,0,Settled
TXN0000300,CUST6833,417.65,Merchant Payment,ICICI,MER889,Pending,2023-01-13 11:00:00,0,0,N/A
TXN0000301,CUST1156,3567.74,EMI Debit,SBI,MER222,Success,2023-01-13 12:00:00,0,1,Disputed
TXN0000302,CUST6003,829.0,Merchant Payment,SBI,,Success,2023-01-13 13:00:00,0,0,Settled
TXN0000303,CUST6753,282.46,Merchant Payment,ICICI,MER512,Success,2023-01-13 14:00:00,0,0,Settled
TXN0000304,CUST1917,20238.75,UPI Transfer,SBI,,Success,2023-01-13 15:00:00,0,0,Pending
TXN0000305,CUST7253,1099.71,Merchant Payment,Axis,,Success,2023-01-13 16:00:00,0,0,Settled
TXN0000306,CUST2702,532.17,UPI Transfer,Axis,MER114,Success,2023-01-13 17:00:00,0,0,Pending
TXN0000307,CUST2665,4207.96,UPI Transfer,Axis,,Success,2023-01-13 18:00:00,0,0,Settled
TXN0000308,CUST6389,6034.66,EMI Debit,ICICI,MER890,Success,2023-01-13 19:00:00,0,0,Pending
TXN0000309,CUST8163,231.78,UPI Transfer,Axis,,Success,2023-01-13 20:00:00,0,0,Settled
TXN0000310,CUST6807,389.8,UPI Transfer,ICICI,MER458,Failed,2023-01-13 21:00:00,0,0,N/A
TXN0000311,CUST3111,330.76,UPI Transfer,ICICI,MER922,Success,2023-01-13 22:00:00,0,0,Settled
TXN0000312,CUST4714,168.34,Merchant Payment,ICICI,MER213,Success,2023-01-13 23:00:00,0,0,Settled
TXN0000313,CUST7983,3770.24,Utility Bill,SBI,,Success,2023-01-14 00:00:00,0,0,Settled
TXN0000314,CUST6110,3106.22,Refund,Kotak,,Success,2023-01-14 01:00:00,0,0,Settled
TXN0000315,CUST3397,3804.85,EMI Debit,ICICI,,Success,2023-01-14 02:00:00,0,0,Settled
TXN0000316,CUST6454,2465.91,Merchant Payment,Axis,,Success,2023-01-14 03:00:00,0,0,Settled
TXN0000317,CUST2555,5953.67,UPI Transfer,ICICI,,Success,2023-01-14 04:00:00,0,0,Settled
TXN0000318,CUST5502,2768.96,UPI Transfer,HDFC,,Success,2023-01-14 05:00:00,0,0,Settled
TXN0000319,CUST1343,8785.65,Merchant Payment,SBI,MER647,Success,2023-01-14 06:00:00,0,0,Settled
TXN0000320,CUST2544,2326.97,Merchant Payment,Axis,MER437,Success,2023-01-14 07:00:00,0,0,Settled
TXN0000321,CUST4996,5473.26,EMI Debit,SBI,,Success,2023-01-14 08:00:00,0,1,Settled
TXN0000322,CUST7848,1831.09,UPI Transfer,SBI,MER858,Success,2023-01-14 09:00:00,0,0,Settled
TXN0000323,CUST9230,1999.64,UPI Transfer,HDFC,,Success,2023-01-14 10:00:00,0,0,Settled
TXN0000324,CUST5382,6616.48,UPI Transfer,ICICI,MER610,Success,2023-01-14 11:00:00,0,0,Settled
TXN0000325,CUST9046,398.68,EMI Debit,Axis,MER455,Success,2023-01-14 12:00:00,0,0,Settled
TXN0000326,CUST5986,2912.77,UPI Transfer,Kotak,,Success,2023-01-14 13:00:00,0,0,Pending
TXN0000327,CUST4423,4535.5,Merchant Payment,SBI,MER463,Success,2023-01-14 14:00:00,0,0,Settled
TXN0000328,CUST1235,4857.92,UPI Transfer,Kotak,,Success,2023-01-14 15:00:00,0,0,Disputed
TXN0000329,CUST8993,3133.37,Merchant Payment,Kotak,,Success,2023-01-14 16:00:00,0,0,Pending
TXN0000330,CUST6224,2080.13,UPI Transfer,ICICI,MER719,Success,2023-01-14 17:00:00,0,0,Settled
TXN0000331,CUST2230,1057.57,UPI Transfer,Kotak,,Success,2023-01-14 18:00:00,0,0,Settled
TXN0000332,CUST1238,8405.57,UPI Transfer,Axis,,Success,2023-01-14 19:00:00,0,1,Settled
TXN0000333,CUST5924,1615.95,UPI Transfer,ICICI,MER910,Success,2023-01-14 20:00:00,0,1,Settled
TXN0000334,CUST1051,5615.44,UPI Transfer,Kotak,,Pending,2023-01-14 21:00:00,0,0,N/A
TXN0000335,CUST2056,112.62,Utility Bill,ICICI,MER821,Success,2023-01-14 22:00:00,0,0,Settled
TXN0000336,CUST9213,924.65,UPI Transfer,Axis,,Success,2023-01-14 23:00:00,1,0,Settled
TXN0000337,CUST9498,1484.05,UPI Transfer,SBI,MER313,Failed,2023-01-15 00:00:00,0,0,N/A
TXN0000338,CUST8609,3897.05,Merchant Payment,HDFC,MER845,Success,2023-01-15 01:00:00,0,1,Settled
TXN0000339,CUST3609,1346.38,EMI Debit,ICICI,MER579,Success,2023-01-15 02:00:00,1,0,Settled
TXN0000340,CUST4600,147.85,UPI Transfer,HDFC,,Success,2023-01-15 03:00:00,1,1,Settled
TXN0000341,CUST2965,668.5,Merchant Payment,SBI,MER476,Success,2023-01-15 04:00:00,0,0,Settled
TXN0000342,CUST7532,1049.92,EMI Debit,Axis,,Success,2023-01-15 05:00:00,0,0,Settled
TXN0000343,CUST4578,677.75,UPI Transfer,SBI,,Success,2023-01-15 06:00:00,0,0,Settled
TXN0000344,CUST6561,797.34,Merchant Payment,HDFC,MER399,Pending,2023-01-15 07:00:00,0,0,N/A
TXN0000345,CUST3543,5128.03,UPI Transfer,Axis,,Success,2023-01-15 08:00:00,0,0,Settled
TXN0000346,CUST1504,1858.8,UPI Transfer,Kotak,MER307,Success,2023-01-15 09:00:00,0,0,Settled
TXN0000347,CUST9328,1818.23,Refund,Kotak,,Success,2023-01-15 10:00:00,0,0,Settled
TXN0000348,CUST6084,11897.86,UPI Transfer,ICICI,MER655,Success,2023-01-15 11:00:00,0,0,Pending
TXN0000349,CUST5014,2071.5,UPI Transfer,Kotak,MER447,Success,2023-01-15 12:00:00,0,1,Settled
TXN0000350,CUST7307,9192.23,Refund,HDFC,MER265,Success,2023-01-15 13:00:00,0,0,Settled
TXN0000351,CUST4614,1243.68,EMI Debit,Kotak,,Success,2023-01-15 14:00:00,0,0,Settled
TXN0000352,CUST6142,1791.54,Merchant Payment,ICICI,MER944,Success,2023-01-15 15:00:00,1,0,Settled
TXN0000353,CUST7071,1766.28,EMI Debit,Axis,,Success,2023-01-15 16:00:00,0,1,Pending
TXN0000354,CUST5806,2764.41,EMI Debit,Kotak,MER675,Success,2023-01-15 17:00:00,0,1,Settled
TXN0000355,CUST1506,3071.83,EMI Debit,ICICI,MER461,Failed,2023-01-15 18:00:00,0,0,N/A
TXN0000356,CUST5003,998.15,UPI Transfer,Kotak,,Success,2023-01-15 19:00:00,0,0,Settled
TXN0000357,CUST9899,5522.52,Merchant Payment,Kotak,,Success,2023-01-15 20:00:00,0,0,Settled
TXN0000358,CUST8611,2401.78,UPI Transfer,HDFC,,Success,2023-01-15 21:00:00,0,0,Settled
TXN0000359,CUST2707,24.74,UPI Transfer,ICICI,MER687,Failed,2023-01-15 22:00:00,0,1,N/A
TXN0000360,CUST9493,3132.06,Merchant Payment,ICICI,MER115,Success,2023-01-15 23:00:00,0,0,Settled
TXN0000361,CUST3444,5599.24,Merchant Payment,SBI,MER585,Success,2023-01-16 00:00:00,1,1,Settled
TXN0000362,CUST9509,1009.07,UPI Transfer,SBI,MER421,Success,2023-01-16 01:00:00,0,0,Settled
TXN0000363,CUST6906,135.12,UPI Transfer,ICICI,MER527,Success,2023-01-16 02:00:00,0,0,Disputed
TXN0000364,CUST3955,5760.97,Merchant Payment,HDFC,MER779,Success,2023-01-16 03:00:00,0,0,Settled
TXN0000365,CUST3927,13094.54,Merchant Payment,Kotak,,Success,2023-01-16 04:00:00,0,0,Settled
TXN0000366,CUST1857,278.79,Utility Bill,Axis,MER612,Success,2023-01-16 05:00:00,0,1,Settled
TXN0000367,CUST3720,9734.25,EMI Debit,Kotak,MER228,Pending,2023-01-16 06:00:00,0,0,N/A
TXN0000368,CUST4022,1558.04,Refund,Axis,MER496,Success,2023-01-16 07:00:00,0,0,Settled
TXN0000369,CUST9868,9931.94,Merchant Payment,HDFC,MER933,Success,2023-01-16 08:00:00,0,0,Settled
TXN0000370,CUST1378,3662.79,EMI Debit,SBI,MER572,Success,2023-01-16 09:00:00,0,0,Settled
TXN0000371,CUST9408,7733.24,Utility Bill,ICICI,MER903,Success,2023-01-16 10:00:00,0,0,Settled
TXN0000372,CUST7058,5393.5,Utility Bill,HDFC,MER797,Success,2023-01-16 11:00:00,0,0,Settled
TXN0000373,CUST8418,99.39,EMI Debit,Axis,MER754,Success,2023-01-16 12:00:00,0,0,Settled
TXN0000374,CUST5963,236.89,Merchant Payment,ICICI,MER952,Pending,2023-01-16 13:00:00,0,0,N/A
TXN0000375,CUST5851,2611.03,UPI Transfer,Axis,MER168,Success,2023-01-16 14:00:00,0,0,Settled
TXN0000376,CUST3989,485.88,Utility Bill,Kotak,,Success,2023-01-16 15:00:00,0,0,Settled
TXN0000377,CUST4830,2163.36,EMI Debit,Kotak,,Success,2023-01-16 16:00:00,0,0,Settled
TXN0000378,CUST6403,10825.19,Utility Bill,Kotak,MER830,Success,2023-01-16 17:00:00,0,0,Settled
TXN0000379,CUST7850,1222.25,UPI Transfer,ICICI,MER187,Success,2023-01-16 18:00:00,0,0,Settled
TXN0000380,CUST2939,2349.25,UPI Transfer,SBI,MER624,Success,2023-01-16 19:00:00,0,0,Settled
TXN0000381,CUST5694,1697.25,Merchant Payment,SBI,MER442,Success,2023-01-16 20:00:00,0,0,Settled
TXN0000382,CUST8325,3478.25,Utility Bill,Axis,MER315,Success,2023-01-16 21:00:00,0,1,Settled
TXN0000383,CUST8715,754.18,Utility Bill,SBI,MER698,Success,2023-01-16 22:00:00,0,0,Settled
TXN0000384,CUST9427,1053.58,UPI Transfer,SBI,MER680,Success,2023-01-16 23:00:00,0,0,Settled
TXN0000385,CUST8627,6850.73,EMI Debit,Axis,MER996,Success,2023-01-17 00:00:00,0,0,Settled
TXN0000386,CUST5195,5837.26,UPI Transfer,Axis,MER384,Success,2023-01-17 01:00:00,0,0,Settled
TXN0000387,CUST3786,5448.79,Merchant Payment,Axis,MER832,Success,2023-01-17 02:00:00,0,0,Settled
TXN0000388,CUST2377,5157.89,Merchant Payment,ICICI,MER556,Success,2023-01-17 03:00:00,0,0,Settled
TXN0000389,CUST3755,2153.01,EMI Debit,Axis,MER191,Success,2023-01-17 04:00:00,0,0,Settled
TXN0000390,CUST3083,4568.32,Utility Bill,ICICI,,Success,2023-01-17 05:00:00,0,0,Settled
TXN0000391,CUST5409,1714.04,UPI Transfer,ICICI,MER413,Pending,2023-01-17 06:00:00,0,0,N/A
TXN0000392,CUST7570,371.52,Merchant Payment,ICICI,,Success,2023-01-17 07:00:00,0,0,Settled
TXN0000393,CUST5612,1749.45,Merchant Payment,Axis,MER565,Success,2023-01-17 08:00:00,0,0,Settled
TXN0000394,CUST7107,604.67,UPI Transfer,SBI,MER660,Success,2023-01-17 09:00:00,0,0,Settled
TXN0000395,CUST5104,1734.93,Refund,SBI,MER755,Success,2023-01-17 10:00:00,0,0,Settled
TXN0000396,CUST4549,1235.51,Utility Bill,Axis,,Success,2023-01-17 11:00:00,0,0,Settled
TXN0000397,CUST5152,3199.68,UPI Transfer,SBI,MER165,Success,2023-01-17 12:00:00,0,0,Pending
TXN0000398,CUST8657,1570.44,Merchant Payment,Axis,,Success,2023-01-17 13:00:00,0,0,Settled
TXN0000399,CUST6478,4279.73,UPI Transfer,ICICI,MER567,Success,2023-01-17 14:00:00,0,0,Disputed
TXN0000400,CUST3641,2512.09,Merchant Payment,Kotak,MER151,Success,2023-01-17 15:00:00,0,0,Settled
TXN0000401,CUST6025,8817.91,EMI Debit,HDFC,MER257,Success,2023-01-17 16:00:00,0,0,Settled
TXN0000402,CUST8764,334.03,UPI Transfer,Axis,,Success,2023-01-17 17:00:00,0,0,Settled
TXN0000403,CUST3112,4073.37,Utility Bill,ICICI,MER932,Success,2023-01-17 18:00:00,0,0,Settled
TXN0000404,CUST4500,3905.83,Merchant Payment,Kotak,MER174,Pending,2023-01-17 19:00:00,0,1,N/A
TXN0000405,CUST6987,10529.2,Refund,ICICI,MER912,Success,2023-01-17 20:00:00,0,0,Settled
TXN0000406,CUST8624,1625.76,UPI Transfer,HDFC,MER673,Pending,2023-01-17 21:00:00,0,1,N/A
TXN0000407,CUST2629,1275.66,Utility Bill,SBI,MER760,Success,2023-01-17 22:00:00,0,0,Settled
TXN0000408,CUST8361,662.26,EMI Debit,SBI,MER920,Success,2023-01-17 23:00:00,0,0,Settled
TXN0000409,CUST7260,1078.97,UPI Transfer,ICICI,,Success,2023-01-18 00:00:00,0,0,Settled
TXN0000410,CUST7922,2439.28,UPI Transfer,HDFC,MER152,Success,2023-01-18 01:00:00,0,0,Settled
TXN0000411,CUST8166,6364.36,Utility Bill,ICICI,MER430,Success,2023-01-18 02:00:00,0,0,Settled
TXN0000412,CUST1478,1170.66,Merchant Payment,SBI,MER448,Pending,2023-01-18 03:00:00,0,0,N/A
TXN0000413,CUST2310,600.84,Merchant Payment,ICICI,,Failed,2023-01-18 04:00:00,0,0,N/A
TXN0000414,CUST3143,1111.71,Utility Bill,Kotak,MER510,Success,2023-01-18 05:00:00,0,0,Settled
TXN0000415,CUST1413,372.37,UPI Transfer,HDFC,MER604,Success,2023-01-18 06:00:00,0,0,Settled
TXN0000416,CUST4936,9145.96,Merchant Payment,SBI,,Success,2023-01-18 07:00:00,0,1,Settled
TXN0000417,CUST9187,7212.15,EMI Debit,ICICI,MER114,Success,2023-01-18 08:00:00,0,0,Settled
TXN0000418,CUST2394,1291.08,Merchant Payment,HDFC,MER559,Success,2023-01-18 09:00:00,0,0,Pending
TXN0000419,CUST3623,992.86,UPI Transfer,ICICI,,Success,2023-01-18 10:00:00,0,0,Pending
TXN0000420,CUST3290,8253.24,Merchant Payment,SBI,MER755,Success,2023-01-18 11:00:00,0,0,Settled
TXN0000421,CUST1638,6.21,EMI Debit,HDFC,,Success,2023-01-18 12:00:00,0,0,Settled
TXN0000422,CUST1352,3212.07,Merchant Payment,SBI,,Success,2023-01-18 13:00:00,0,0,Settled
TXN0000423,CUST1139,8669.44,EMI Debit,Kotak,,Success,2023-01-18 14:00:00,0,0,Settled
TXN0000424,CUST9443,2486.44,UPI Transfer,Kotak,MER661,Success,2023-01-18 15:00:00,0,0,Settled
TXN0000425,CUST9860,10.4,Utility Bill,Axis,MER607,Success,2023-01-18 16:00:00,0,0,Settled
TXN0000426,CUST4842,864.55,Merchant Payment,HDFC,,Success,2023-01-18 17:00:00,0,0,Settled
TXN0000427,CUST9508,8948.53,Refund,Kotak,,Success,2023-01-18 18:00:00,0,0,Settled
TXN0000428,CUST5018,60.09,UPI Transfer,Axis,MER327,Success,2023-01-18 19:00:00,0,0,Settled
TXN0000429,CUST3926,1757.57,Merchant Payment,HDFC,MER741,Success,2023-01-18 20:00:00,0,0,Settled
TXN0000430,CUST7892,5458.02,UPI Transfer,SBI,,Success,2023-01-18 21:00:00,0,0,Settled
TXN0000431,CUST8242,6372.52,Merchant Payment,ICICI,MER506,Success,2023-01-18 22:00:00,0,0,Settled
TXN0000432,CUST2052,2272.68,UPI Transfer,ICICI,,Success,2023-01-18 23:00:00,0,0,Settled
TXN0000433,CUST4563,926.08,EMI Debit,SBI,,Success,2023-01-19 00:00:00,0,0,Disputed
TXN0000434,CUST2343,3204.43,Utility Bill,Kotak,MER423,Success,2023-01-19 01:00:00,0,0,Settled
TXN0000435,CUST1569,1071.78,UPI Transfer,ICICI,,Success,2023-01-19 02:00:00,0,0,Settled
TXN0000436,CUST8690,1031.54,UPI Transfer,SBI,,Success,2023-01-19 03:00:00,0,1,Settled
TXN0000437,CUST4916,5768.62,Utility Bill,Axis,MER777,Success,2023-01-19 04:00:00,0,0,Settled
TXN0000438,CUST3923,586.43,Merchant Payment,Axis,MER352,Success,2023-01-19 05:00:00,0,0,Settled
TXN0000439,CUST5545,19.38,Merchant Payment,SBI,MER408,Success,2023-01-19 06:00:00,0,0,Settled
TXN0000440,CUST4925,1437.24,UPI Transfer,HDFC,MER157,Success,2023-01-19 07:00:00,0,0,Settled
TXN0000441,CUST4252,2363.4,Merchant Payment,Kotak,MER998,Success,2023-01-19 08:00:00,0,0,Settled
TXN0000442,CUST8558,4273.68,UPI Transfer,Kotak,MER479,Failed,2023-01-19 09:00:00,0,0,N/A
TXN0000443,CUST4392,5317.23,EMI Debit,SBI,MER237,Success,2023-01-19 10:00:00,0,0,Settled
TXN0000444,CUST3617,3812.25,Merchant Payment,ICICI,MER897,Success,2023-01-19 11:00:00,0,0,Settled
TXN0000445,CUST6935,3447.01,EMI Debit,Kotak,MER854,Success,2023-01-19 12:00:00,0,0,Settled
TXN0000446,CUST5355,3835.52,UPI Transfer,Kotak,MER803,Success,2023-01-19 13:00:00,0,0,Settled
TXN0000447,CUST3013,1108.81,Merchant Payment,Axis,,Success,2023-01-19 14:00:00,0,0,Settled
TXN0000448,CUST2927,1686.48,UPI Transfer,Axis,,Success,2023-01-19 15:00:00,0,0,Settled
TXN0000449,CUST6332,3353.88,Refund,Axis,MER705,Success,2023-01-19 16:00:00,0,0,Settled
TXN0000450,CUST7258,237.37,Merchant Payment,Kotak,MER573,Success,2023-01-19 17:00:00,0,0,Settled
TXN0000451,CUST5547,1225.07,UPI Transfer,Kotak,,Success,2023-01-19 18:00:00,0,0,Settled
TXN0000452,CUST7915,1825.54,UPI Transfer,Kotak,,Success,2023-01-19 19:00:00,0,0,Settled
TXN0000453,CUST4719,2668.3,UPI Transfer,ICICI,MER532,Success,2023-01-19 20:00:00,0,0,Settled
TXN0000454,CUST2682,2332.65,UPI Transfer,ICICI,,Success,2023-01-19 21:00:00,0,0,Pending
TXN0000455,CUST1384,4432.11,Merchant Payment,ICICI,MER429,Success,2023-01-19 22:00:00,1,0,Settled
TXN0000456,CUST5708,2244.78,UPI Transfer,HDFC,MER284,Success,2023-01-19 23:00:00,0,0,Settled
TXN0000457,CUST4036,8206.67,Refund,Kotak,,Success,2023-01-20 00:00:00,0,0,Settled
TXN0000458,CUST8023,1674.92,UPI Transfer,Kotak,,Success,2023-01-20 01:00:00,0,0,Settled
TXN0000459,CUST5652,2608.28,EMI Debit,SBI,MER768,Success,2023-01-20 02:00:00,0,0,Disputed
TXN0000460,CUST5445,11.25,UPI Transfer,SBI,,Success,2023-01-20 03:00:00,0,0,Settled
TXN0000461,CUST1389,1301.15,UPI Transfer,HDFC,MER632,Success,2023-01-20 04:00:00,1,0,Settled
TXN0000462,CUST3918,7049.7,Refund,SBI,,Success,2023-01-20 05:00:00,0,0,Pending
TXN0000463,CUST3113,1420.4,Utility Bill,ICICI,,Success,2023-01-20 06:00:00,0,0,Settled
TXN0000464,CUST2142,1021.79,Merchant Payment,HDFC,,Success,2023-01-20 07:00:00,0,0,Settled
TXN0000465,CUST1745,2744.87,EMI Debit,HDFC,,Success,2023-01-20 08:00:00,0,0,Settled
TXN0000466,CUST7151,287.01,Refund,HDFC,MER129,Success,2023-01-20 09:00:00,0,0,Settled
TXN0000467,CUST2730,2654.55,Merchant Payment,Axis,,Failed,2023-01-20 10:00:00,0,0,N/A
TXN0000468,CUST5385,1266.74,UPI Transfer,SBI,MER356,Success,2023-01-20 11:00:00,0,1,Disputed
TXN0000469,CUST5123,1690.69,UPI Transfer,Kotak,,Failed,2023-01-20 12:00:00,0,0,N/A
TXN0000470,CUST4230,5485.09,EMI Debit,Axis,MER740,Success,2023-01-20 13:00:00,0,1,Settled
TXN0000471,CUST3514,3796.11,EMI Debit,ICICI,,Success,2023-01-20 14:00:00,0,1,Settled
TXN0000472,CUST2769,2067.74,EMI Debit,Axis,MER477,Success,2023-01-20 15:00:00,0,0,Settled
TXN0000473,CUST9299,3015.62,UPI Transfer,ICICI,MER482,Success,2023-01-20 16:00:00,0,0,Settled
TXN0000474,CUST3486,5096.39,Refund,Kotak,MER936,Failed,2023-01-20 17:00:00,0,0,N/A
TXN0000475,CUST5298,4793.49,Merchant Payment,Kotak,MER719,Success,2023-01-20 18:00:00,0,0,Settled
TXN0000476,CUST9968,717.37,Merchant Payment,SBI,,Success,2023-01-20 19:00:00,0,0,Settled
TXN0000477,CUST8992,1252.96,UPI Transfer,Axis,MER171,Failed,2023-01-20 20:00:00,0,0,N/A
TXN0000478,CUST7444,1498.26,Refund,Kotak,,Pending,2023-01-20 21:00:00,0,0,N/A
TXN0000479,CUST7021,726.92,Merchant Payment,ICICI,,Success,2023-01-20 22:00:00,0,0,Settled
TXN0000480,CUST7046,42.83,Merchant Payment,Kotak,,Success,2023-01-20 23:00:00,0,0,Settled
TXN0000481,CUST9629,668.92,Refund,SBI,MER113,Success,2023-01-21 00:00:00,0,0,Settled
TXN0000482,CUST1836,5780.37,Refund,ICICI,MER738,Success,2023-01-21 01:00:00,0,0,Settled
TXN0000483,CUST5702,2763.19,UPI Transfer,HDFC,,Pending,2023-01-21 02:00:00,0,0,N/A
TXN0000484,CUST1641,1463.11,Refund,SBI,,Success,2023-01-21 03:00:00,0,0,Settled
TXN0000485,CUST4174,3280.8,EMI Debit,SBI,,Success,2023-01-21 04:00:00,0,0,Pending
TXN0000486,CUST2808,4712.53,UPI Transfer,HDFC,MER178,Success,2023-01-21 05:00:00,0,0,Settled
TXN0000487,CUST8653,1531.66,UPI Transfer,Kotak,,Success,2023-01-21 06:00:00,0,0,Settled
TXN0000488,CUST7253,2196.25,Merchant Payment,SBI,MER866,Success,2023-01-21 07:00:00,0,0,Settled
TXN0000489,CUST4875,232.29,Merchant Payment,HDFC,MER876,Success,2023-01-21 08:00:00,0,0,Settled
TXN0000490,CUST9834,3181.65,EMI Debit,HDFC,MER477,Success,2023-01-21 09:00:00,0,0,Disputed
TXN0000491,CUST9894,1542.41,UPI Transfer,SBI,MER476,Success,2023-01-21 10:00:00,0,0,Settled
